Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo,Fecha,suma,categoria,Season
2018,8,54,15.35,14.97,137.5,14.0,196.42,100.0,23.0,57.0,2018-08-01,558.24,3,3
2018,8,55,23.25,13.0,180.0,12.0,417.35,100.13,23.33,52.0,2018-08-01,821.0600000000001,2,3
2018,9,1,28.13,19.0,180.0,14.0,417.35,100.52,33.89,80.0,2018-09-01,872.89,1,4
2018,9,2,12.93,17.05,178.0,16.0,192.79,100.11,39.62,90.0,2018-09-01,646.5,2,4
2018,9,3,17.75,16.13,135.0,11.5,417.35,100.2,32.78,81.0,2018-09-01,811.71,1,4
2018,9,4,23.9,11.17,322.0,10.15,417.35,100.39,38.33,34.25,2018-09-01,957.54,1,4
2018,9,5,20.18,15.34,249.0,16.0,192.79,100.33,43.89,59.99,2018-09-01,697.52,1,4
2018,9,6,26.9,15.72,211.25,20.0,152.16,100.1,33.0,113.0,2018-09-01,672.13,2,4
2018,9,7,25.24,17.0,229.99,14.0,189.17,100.34,18.74,20.15,2018-09-01,614.63,3,4
2018,9,8,15.0,20.5,194.91,17.0,196.42,100.11,30.0,83.75,2018-09-01,657.6899999999999,1,4
2018,9,9,27.75,15.0,167.5,17.0,152.16,100.11,20.56,115.0,2018-09-01,615.0799999999999,3,4
2018,9,10,28.8,15.0,374.0,16.0,417.35,100.06,42.78,78.0,2018-09-01,1071.99,1,4
2018,9,11,17.5,18.52,264.0,13.0,417.35,100.55,24.0,80.0,2018-09-01,934.92,1,4
2018,9,12,33.7,17.25,189.0,15.0,417.35,100.31,38.33,77.5,2018-09-01,888.4399999999999,1,4
2018,9,13,13.7,16.08,180.0,14.0,342.4,100.4,23.89,59.0,2018-09-01,749.4699999999999,3,4
2018,9,14,15.15,19.4,209.5,13.98,417.35,100.22,20.56,60.5,2018-09-01,856.6600000000001,1,4
2018,9,15,19.93,15.33,176.9,15.5,192.79,100.24,26.46,78.5,2018-09-01,625.65,3,4
2018,9,16,7.0,14.21,245.0,19.0,192.79,100.12,30.0,68.75,2018-09-01,676.87,2,4
2018,9,17,14.18,18.3,249.0,16.0,189.17,100.12,21.25,72.5,2018-09-01,680.52,2,4
2018,9,18,23.0,27.49,234.0,17.0,192.79,100.21,20.56,52.0,2018-09-01,667.05,3,4
2018,9,19,27.9,17.5,260.0,16.0,189.17,100.13,21.0,102.4,2018-09-01,734.0999999999999,2,4
2018,9,20,25.4,18.0,249.0,9.94,152.16,100.06,19.9,27.9,2018-09-01,602.3599999999999,3,4
2018,9,21,20.48,17.0,189.0,19.0,189.17,100.82,23.99,103.65,2018-09-01,663.11,3,4
2018,9,22,17.95,20.15,230.0,13.0,417.35,100.13,24.27,49.0,2018-09-01,871.85,2,4
2018,9,23,16.68,12.72,399.0,16.0,417.35,100.53,16.0,54.9,2018-09-01,1033.18,1,4
2018,9,24,26.8,18.0,195.0,17.0,417.35,99.88,21.48,79.9,2018-09-01,875.4100000000001,1,4
2018,9,25,21.35,19.3,232.0,16.0,189.17,99.99,18.89,22.97,2018-09-01,619.67,3,4
2018,9,26,15.75,15.0,210.0,16.0,196.42,100.01,24.9,91.25,2018-09-01,669.3299999999999,3,4
2018,9,27,34.5,16.38,249.0,18.0,152.16,100.02,25.1,48.5,2018-09-01,643.66,3,4
2018,9,28,14.4,19.5,182.75,16.0,192.79,100.0,45.0,55.0,2018-09-01,625.44,2,4
2018,9,29,28.45,19.43,160.0,18.0,417.35,100.36,19.35,65.25,2018-09-01,828.19,1,4
2018,9,30,14.0,22.9,245.0,14.0,417.35,100.0,16.0,58.07,2018-09-01,887.32,1,4
2018,9,31,21.18,18.9,155.0,18.0,192.79,100.29,26.88,34.0,2018-09-01,567.0400000000001,3,4
2018,9,32,18.65,17.46,180.0,19.0,152.16,100.17,44.78,85.0,2018-09-01,617.22,3,4
2018,9,33,30.35,19.0,162.5,14.0,417.35,100.08,32.0,58.75,2018-09-01,834.0300000000001,2,4
2018,9,34,35.55,14.9,226.97,14.5,417.35,100.12,20.0,65.0,2018-09-01,894.39,1,4
2018,9,35,19.5,17.5,262.9,17.0,189.17,100.11,17.9,33.0,2018-09-01,657.0799999999999,2,4
2018,9,36,24.9,13.74,169.9,14.0,417.35,100.66,23.33,53.0,2018-09-01,816.8800000000001,2,4
2018,9,37,11.4,12.83,286.4,16.0,372.3,99.95,18.5,52.0,2018-09-01,869.3800000000001,2,4
2018,9,38,23.28,26.5,182.0,15.0,417.35,100.44,21.83,49.9,2018-09-01,836.3,2,4
2018,9,39,15.5,19.7,357.75,16.0,417.35,100.16,24.0,21.4,2018-09-01,971.8599999999999,1,4
2018,9,40,24.0,14.0,260.0,17.0,395.94,100.0,22.0,45.75,2018-09-01,878.69,1,4
2018,9,41,21.0,16.5,232.0,12.0,417.35,100.26,21.0,78.0,2018-09-01,898.11,1,4
2018,9,42,19.5,9.6,270.0,12.0,196.42,100.2,25.11,51.0,2018-09-01,683.83,3,4
2018,9,43,6.0,19.5,177.6,18.0,192.79,100.06,28.89,80.0,2018-09-01,622.84,3,4
2018,9,44,16.0,14.67,168.0,15.0,417.35,100.47,20.76,31.4,2018-09-01,783.65,2,4
2018,9,45,22.5,18.25,235.0,15.75,192.79,100.45,26.5,59.0,2018-09-01,670.24,3,4
2018,9,46,18.49,14.23,299.0,10.3,152.16,100.11,19.28,22.0,2018-09-01,635.57,2,4
2018,9,47,26.43,20.0,322.0,13.0,417.35,100.0,19.25,52.0,2018-09-01,970.03,1,4
2018,9,48,13.18,19.5,207.5,18.0,192.79,100.91,22.06,42.5,2018-09-01,616.4399999999999,3,4
2018,9,49,13.28,14.0,200.0,11.0,192.79,100.47,29.0,92.0,2018-09-01,652.54,3,4
2018,9,50,26.0,17.5,174.0,20.0,152.16,100.13,20.9,109.0,2018-09-01,619.6899999999999,3,4
2018,9,51,25.5,19.0,160.0,12.0,417.35,100.16,13.5,78.0,2018-09-01,825.51,2,4
2018,9,52,24.9,19.0,165.0,14.0,417.35,100.0,30.0,49.5,2018-09-01,819.75,2,4
2018,9,53,20.0,12.5,199.0,15.5,417.35,100.05,21.5,51.4,2018-09-01,837.3,1,4
2018,9,54,15.83,15.98,140.0,14.0,196.42,100.19,24.0,60.25,2018-09-01,566.6700000000001,3,4
2018,9,55,24.5,13.0,180.0,12.0,417.35,100.26,21.94,52.0,2018-09-01,821.0500000000001,2,4
2018,10,1,23.03,19.0,180.0,14.0,417.35,100.73,33.89,78.5,2018-10-01,866.5,1,4
2018,10,2,13.0,17.18,178.0,16.0,342.4,100.17,37.95,90.0,2018-10-01,794.6999999999999,2,4
2018,10,3,15.5,16.5,145.0,11.5,417.35,100.2,32.78,81.0,2018-10-01,819.83,1,4
2018,10,4,25.4,10.79,318.0,10.2,417.35,100.48,38.33,35.25,2018-10-01,955.8000000000001,1,4
2018,10,5,21.4,15.6,238.75,16.0,342.4,100.43,43.89,59.99,2018-10-01,838.4599999999999,1,4
2018,10,6,24.65,15.72,220.0,20.0,152.16,100.11,38.18,113.0,2018-10-01,683.8199999999999,2,4
2018,10,7,19.99,17.0,216.24,14.25,189.17,100.54,18.99,16.9,2018-10-01,593.0799999999999,3,4
2018,10,8,17.42,20.5,196.12,17.25,342.4,100.17,30.0,81.25,2018-10-01,805.11,1,4
2018,10,9,23.5,15.0,160.0,17.0,152.16,100.38,20.56,115.0,2018-10-01,603.5999999999999,3,4
2018,10,10,23.8,16.0,374.0,16.0,417.35,100.12,41.78,78.0,2018-10-01,1067.0500000000002,1,4
2018,10,11,15.5,18.52,264.0,13.0,417.35,100.83,24.0,75.0,2018-10-01,928.2,1,4
2018,10,12,32.95,17.33,191.75,15.0,417.35,100.4,38.33,76.0,2018-10-01,889.11,1,4
2018,10,13,14.3,16.08,180.0,14.0,342.4,100.72,22.23,56.75,2018-10-01,746.48,3,4
2018,10,14,18.9,19.4,209.5,13.0,417.35,100.44,20.56,63.25,2018-10-01,862.4000000000001,1,4
2018,10,15,21.4,15.33,175.4,15.5,342.4,100.24,26.46,78.5,2018-10-01,775.23,3,4
2018,10,16,6.1,13.81,245.0,20.0,342.4,100.22,30.0,67.5,2018-10-01,825.03,2,4
2018,10,17,13.95,17.9,272.25,16.0,288.87,100.25,22.0,71.25,2018-10-01,802.47,2,4
2018,10,18,22.0,26.03,234.0,17.0,342.4,100.32,20.28,52.0,2018-10-01,814.03,3,4
2018,10,19,19.65,17.5,260.0,16.0,189.17,100.39,21.0,104.9,2018-10-01,728.6099999999999,2,4
2018,10,20,21.29,18.0,249.0,10.21,152.16,100.06,20.9,27.9,2018-10-01,599.52,3,4
2018,10,21,20.63,17.0,189.0,19.0,288.87,100.92,26.49,99.9,2018-10-01,761.81,3,4
2018,10,22,19.15,19.55,230.0,13.0,417.35,100.38,26.9,48.0,2018-10-01,874.3299999999999,2,4
2018,10,23,19.2,12.78,347.0,16.0,417.35,100.58,16.0,54.9,2018-10-01,983.8100000000001,1,4
2018,10,24,29.8,18.0,195.0,17.0,417.35,99.84,20.7,79.9,2018-10-01,877.5900000000001,1,4
2018,10,25,18.8,19.3,232.0,16.0,189.17,99.99,18.89,20.0,2018-10-01,614.15,3,4
2018,10,26,15.0,15.0,210.0,16.0,196.42,100.03,24.89,93.75,2018-10-01,671.0899999999999,3,4
2018,10,27,26.98,16.38,238.75,18.0,152.16,100.02,23.4,45.6,2018-10-01,621.29,3,4
2018,10,28,14.15,16.9,219.0,16.0,342.4,100.0,45.0,55.0,2018-10-01,808.45,2,4
2018,10,29,22.6,18.45,160.0,18.0,417.35,100.59,19.35,68.0,2018-10-01,824.3400000000001,1,4
2018,10,30,15.5,23.15,245.0,14.0,417.35,100.24,16.0,58.65,2018-10-01,889.89,1,4
2018,10,31,21.65,18.9,160.0,18.0,342.4,100.29,32.5,34.0,2018-10-01,727.74,3,4
2018,10,32,18.65,17.46,180.0,19.0,152.16,100.17,45.56,81.06,2018-10-01,614.06,3,4
2018,10,33,28.28,19.0,170.0,14.0,417.35,100.21,32.0,58.75,2018-10-01,839.59,2,4
2018,10,34,30.2,14.9,243.28,14.5,417.35,100.25,20.0,65.0,2018-10-01,905.48,1,4
2018,10,35,13.75,18.0,262.9,17.0,189.17,100.22,18.9,32.5,2018-10-01,652.4399999999999,2,4
2018,10,36,19.03,13.35,181.65,14.0,417.35,100.76,21.25,53.25,2018-10-01,820.64,2,4
2018,10,37,8.92,12.45,245.65,16.0,395.94,99.95,19.0,52.0,2018-10-01,849.9100000000001,2,4
2018,10,38,22.15,26.5,183.0,15.0,417.35,100.88,21.21,49.9,2018-10-01,835.99,2,4
2018,10,39,16.0,19.7,347.25,16.0,417.35,100.25,25.0,20.2,2018-10-01,961.75,1,4
2018,10,40,28.55,14.0,260.0,17.0,395.94,100.0,22.0,43.0,2018-10-01,880.49,1,4
2018,10,41,18.0,16.5,236.5,12.0,417.35,100.37,20.75,78.75,2018-10-01,900.22,1,4
2018,10,42,20.0,9.6,270.0,12.0,342.4,100.2,25.11,50.0,2018-10-01,829.3100000000001,3,4
2018,10,43,7.25,17.65,180.0,18.0,342.4,100.1,28.89,80.0,2018-10-01,774.29,3,4
2018,10,44,14.75,14.67,186.0,15.0,417.35,101.23,20.76,33.9,2018-10-01,803.66,2,4
2018,10,45,20.63,19.0,240.0,16.0,342.4,100.45,24.88,59.0,2018-10-01,822.36,3,4
2018,10,46,16.24,14.1,299.0,10.3,288.87,100.55,19.56,21.23,2018-10-01,769.8499999999999,2,4
2018,10,47,28.78,20.0,322.0,13.0,417.35,100.0,18.5,52.0,2018-10-01,971.63,1,4
2018,10,48,13.9,19.65,200.0,18.0,342.4,101.2,30.56,36.5,2018-10-01,762.21,3,4
2018,10,49,16.6,14.0,200.0,11.0,342.4,100.49,29.0,92.0,2018-10-01,805.49,3,4
2018,10,50,29.5,17.5,174.0,20.0,152.16,100.13,19.9,109.0,2018-10-01,622.1899999999999,3,4
2018,10,51,25.0,19.0,160.0,12.0,417.35,100.16,13.13,78.0,2018-10-01,824.64,2,4
2018,10,52,22.65,19.0,147.5,14.0,417.35,100.13,30.0,50.0,2018-10-01,800.63,2,4
2018,10,53,16.0,12.5,199.0,15.5,417.35,100.23,21.5,51.4,2018-10-01,833.48,1,4
2018,10,54,14.95,18.5,140.0,14.0,342.4,100.19,24.0,63.0,2018-10-01,717.04,3,4
2018,10,55,21.5,13.0,180.0,12.0,417.35,100.26,20.56,52.0,2018-10-01,816.67,2,4
2018,11,1,26.28,19.0,180.0,14.0,417.35,101.0,33.89,80.0,2018-11-01,871.52,1,4
2018,11,2,13.38,18.65,178.0,16.0,342.4,100.28,37.44,90.0,2018-11-01,796.1499999999999,2,4
2018,11,3,11.25,16.5,137.0,11.5,417.35,100.2,32.78,81.0,2018-11-01,807.58,1,4
2018,11,4,21.4,10.67,308.5,10.2,417.35,100.63,38.33,36.5,2018-11-01,943.58,1,4
2018,11,5,17.65,18.12,249.0,16.0,342.4,100.9,42.5,59.74,2018-11-01,846.31,1,4
2018,11,6,24.65,15.72,220.0,20.0,288.87,100.13,39.9,113.0,2018-11-01,822.27,2,4
2018,11,7,17.74,17.0,224.99,15.0,288.87,100.55,18.99,16.65,2018-11-01,699.79,3,4
2018,11,8,17.5,20.5,195.96,18.0,342.4,100.17,30.0,92.5,2018-11-01,817.03,1,4
2018,11,9,22.0,15.0,170.0,17.0,288.87,100.73,20.56,115.0,2018-11-01,749.16,3,4
2018,11,10,21.73,16.0,374.38,16.0,417.35,100.23,39.78,78.0,2018-11-01,1063.47,1,4
2018,11,11,16.5,18.52,264.0,13.0,417.35,101.25,26.0,75.0,2018-11-01,931.62,1,4
2018,11,12,28.95,17.25,179.0,15.0,417.35,100.47,38.33,76.0,2018-11-01,872.35,1,4
2018,11,13,9.7,16.14,180.0,14.0,342.4,100.96,24.33,59.0,2018-11-01,746.5300000000001,3,4
2018,11,14,15.85,19.4,209.5,12.0,417.35,100.44,20.56,64.75,2018-11-01,859.8499999999999,1,4
2018,11,15,16.9,15.72,177.65,15.5,342.4,100.24,26.46,78.5,2018-11-01,773.37,3,4
2018,11,16,5.7,14.31,245.0,20.0,342.4,100.51,30.0,65.0,2018-11-01,822.92,2,4
2018,11,17,13.1,18.7,275.0,16.0,288.87,100.34,20.0,70.0,2018-11-01,802.0100000000001,2,4
2018,11,18,16.25,25.89,234.0,17.0,342.4,100.46,19.72,53.5,2018-11-01,809.22,3,4
2018,11,19,18.65,17.5,260.0,16.0,288.87,100.73,21.0,99.9,2018-11-01,822.65,2,4
2018,11,20,14.65,18.0,249.0,10.35,288.87,100.09,21.9,27.9,2018-11-01,730.76,3,4
2018,11,21,17.45,17.0,190.5,19.0,288.87,101.16,27.99,99.9,2018-11-01,761.8699999999999,3,4
2018,11,22,18.15,19.9,230.0,13.0,417.35,100.53,26.67,49.5,2018-11-01,875.1,2,4
2018,11,23,15.5,12.92,295.0,16.0,417.35,100.7,16.0,52.9,2018-11-01,926.37,1,4
2018,11,24,25.8,18.0,195.0,17.0,417.35,101.57,19.4,79.9,2018-11-01,874.02,1,4
2018,11,25,16.0,19.3,233.5,16.0,288.87,99.99,18.81,18.9,2018-11-01,711.37,3,4
2018,11,26,15.0,15.01,210.0,16.0,342.4,100.03,26.38,90.0,2018-11-01,814.8199999999999,3,4
2018,11,27,21.8,16.38,249.0,18.0,288.87,100.1,23.4,48.5,2018-11-01,766.05,3,4
2018,11,28,13.38,17.5,254.0,16.0,342.4,100.23,45.0,57.5,2018-11-01,846.01,2,4
2018,11,29,14.83,19.8,160.0,18.0,417.35,101.23,17.68,61.25,2018-11-01,810.14,1,4
2018,11,30,15.5,22.9,245.0,14.0,417.35,100.47,16.0,64.9,2018-11-01,896.12,1,4
2018,11,31,18.1,18.53,160.0,18.0,342.4,100.31,32.5,34.0,2018-11-01,723.8399999999999,3,4
2018,11,32,15.75,17.46,180.0,19.0,288.87,100.17,44.72,82.5,2018-11-01,748.47,3,4
2018,11,33,26.28,19.0,170.0,14.0,417.35,100.21,32.0,63.75,2018-11-01,842.59,2,4
2018,11,34,28.48,15.3,268.19,14.5,417.35,100.25,20.0,65.0,2018-11-01,929.07,1,4
2018,11,35,15.0,18.0,262.9,17.0,288.87,100.77,17.15,29.0,2018-11-01,748.6899999999999,2,4
2018,11,36,19.9,13.21,192.4,14.0,417.35,100.87,20.56,54.0,2018-11-01,832.29,2,4
2018,11,37,10.4,12.28,214.9,16.0,395.94,100.18,22.5,53.0,2018-11-01,825.2,2,4
2018,11,38,16.33,25.83,180.25,15.0,417.35,101.02,21.0,49.9,2018-11-01,826.68,2,4
2018,11,39,18.75,19.7,369.0,16.0,417.35,100.28,25.0,23.7,2018-11-01,989.78,1,4
2018,11,40,21.75,14.0,265.0,17.0,395.94,100.0,21.5,44.25,2018-11-01,879.44,1,4
2018,11,41,14.0,16.5,232.0,12.0,417.35,100.37,20.25,76.0,2018-11-01,888.47,1,4
2018,11,42,18.0,9.6,270.0,12.0,342.4,100.2,25.11,50.0,2018-11-01,827.3100000000001,3,4
2018,11,43,8.0,18.85,180.0,18.0,342.4,100.1,28.89,82.5,2018-11-01,778.74,3,4
2018,11,44,15.25,14.67,220.0,15.5,417.35,101.65,20.04,31.18,2018-11-01,835.6399999999999,2,4
2018,11,45,19.75,19.0,267.26,16.0,342.4,100.53,24.0,59.0,2018-11-01,847.9399999999999,3,4
2018,11,46,14.99,14.23,299.0,10.3,288.87,100.55,18.48,18.9,2018-11-01,765.32,2,4
2018,11,47,25.78,20.0,322.0,13.0,417.35,100.23,18.5,52.0,2018-11-01,968.86,1,4
2018,11,48,12.8,19.8,200.0,18.0,342.4,101.37,30.56,38.0,2018-11-01,762.93,3,4
2018,11,49,11.33,14.15,197.5,11.0,342.4,100.49,29.0,92.0,2018-11-01,797.87,3,4
2018,11,50,28.5,18.0,186.0,20.0,288.87,100.13,26.0,109.0,2018-11-01,776.5,3,4
2018,11,51,21.0,19.0,150.0,12.0,417.35,100.16,12.75,77.0,2018-11-01,809.26,2,4
2018,11,52,19.15,19.0,150.0,14.0,417.35,100.26,30.0,50.0,2018-11-01,799.76,2,4
2018,11,53,14.75,12.5,199.0,15.5,417.35,100.35,21.5,51.4,2018-11-01,832.35,1,4
2018,11,54,11.15,18.5,140.0,14.0,342.4,100.44,23.5,66.0,2018-11-01,715.99,3,4
2018,11,55,19.0,13.0,195.0,12.0,417.35,100.41,19.44,52.0,2018-11-01,828.2,2,4
2018,12,1,27.15,19.0,180.0,14.0,417.35,101.4,33.89,80.0,2018-12-01,872.79,1,1
2018,12,2,14.5,18.6,178.0,16.0,342.4,100.32,35.89,90.0,2018-12-01,795.7099999999999,2,1
2018,12,3,17.5,16.88,137.0,11.5,417.35,100.27,32.78,81.0,2018-12-01,814.28,1,1
2018,12,4,21.4,10.67,339.0,10.2,417.35,100.68,38.95,35.75,2018-12-01,974.0,1,1
2018,12,5,14.4,17.59,210.75,16.0,342.4,100.94,42.5,59.99,2018-12-01,804.5699999999999,1,1
2018,12,6,20.65,16.64,220.0,20.0,288.87,100.13,42.98,113.0,2018-12-01,822.2700000000001,2,1
2018,12,7,16.74,17.0,222.49,15.0,288.87,100.55,19.99,17.15,2018-12-01,697.79,3,1
2018,12,8,20.57,20.8,201.75,18.0,342.4,100.28,30.0,91.25,2018-12-01,825.05,1,1
2018,12,9,22.5,15.0,167.5,17.0,288.87,100.76,20.56,115.0,2018-12-01,747.1899999999999,3,1
2018,12,10,20.5,16.0,354.0,16.0,417.35,100.34,38.78,78.0,2018-12-01,1040.97,1,1
2018,12,11,16.0,18.52,257.5,13.0,417.35,101.44,26.0,80.0,2018-12-01,929.81,1,1
2018,12,12,28.95,17.5,179.0,15.0,417.35,100.73,38.33,76.46,2018-12-01,873.32,1,1
2018,12,13,9.8,16.32,180.0,14.0,342.4,101.13,24.72,59.98,2018-12-01,748.35,3,1
2018,12,14,14.85,19.4,209.5,12.0,417.35,100.44,20.56,75.0,2018-12-01,869.0999999999999,1,1
2018,12,15,14.65,15.86,179.15,15.5,342.4,100.36,26.46,78.5,2018-12-01,772.88,3,1
2018,12,16,5.45,16.0,238.5,20.0,342.4,100.64,30.0,65.0,2018-12-01,817.9899999999999,2,1
2018,12,17,12.5,19.5,290.0,16.0,288.87,100.39,20.0,70.0,2018-12-01,817.26,2,1
2018,12,18,19.25,29.65,234.0,17.0,342.4,100.46,20.56,54.0,2018-12-01,817.3199999999999,3,1
2018,12,19,18.15,18.0,260.0,16.0,288.87,100.83,21.0,104.65,2018-12-01,827.5,2,1
2018,12,20,14.11,18.0,238.0,10.35,288.87,100.12,20.9,27.9,2018-12-01,718.25,3,1
2018,12,21,16.55,17.0,195.0,19.0,288.87,101.16,27.99,99.9,2018-12-01,765.47,3,1
2018,12,22,19.9,20.58,230.0,13.0,417.35,100.56,26.62,50.0,2018-12-01,878.0100000000001,2,1
2018,12,23,15.5,13.03,295.0,16.0,417.35,100.72,15.0,54.9,2018-12-01,927.5,1,1
2018,12,24,23.55,18.0,195.0,17.0,417.35,102.17,21.43,79.9,2018-12-01,874.4,1,1
2018,12,25,15.75,19.3,247.75,16.0,288.87,100.39,18.78,18.9,2018-12-01,725.74,3,1
2018,12,26,15.0,12.5,210.0,16.0,342.4,100.03,31.46,93.75,2018-12-01,821.14,3,1
2018,12,27,26.9,16.38,225.38,18.0,288.87,100.23,23.4,48.5,2018-12-01,747.66,3,1
2018,12,28,13.8,17.5,289.0,16.0,342.4,100.59,45.0,60.0,2018-12-01,884.2900000000001,2,1
2018,12,29,17.5,19.8,160.0,18.0,417.35,102.11,17.68,63.5,2018-12-01,815.94,1,1
2018,12,30,13.0,22.9,245.0,14.0,417.35,100.47,16.0,59.9,2018-12-01,888.62,1,1
2018,12,31,14.4,19.5,160.0,18.0,342.4,100.31,29.05,34.0,2018-12-01,717.6599999999999,3,1
2018,12,32,14.2,17.06,180.0,19.0,288.87,100.3,40.94,84.0,2018-12-01,744.3699999999999,3,1
2018,12,33,25.93,19.0,172.5,14.0,417.35,100.51,32.0,65.0,2018-12-01,846.29,2,1
2018,12,34,26.9,16.5,276.96,14.5,417.35,100.25,20.0,65.25,2018-12-01,937.71,1,1
2018,12,35,14.25,18.5,262.9,17.0,288.87,100.77,16.9,29.0,2018-12-01,748.1899999999999,2,1
2018,12,36,15.85,13.21,228.85,14.0,417.35,100.93,20.56,54.0,2018-12-01,864.75,2,1
2018,12,37,9.9,12.28,199.9,16.0,395.94,100.2,22.5,54.0,2018-12-01,810.72,2,1
2018,12,38,13.83,26.5,169.0,15.75,417.35,101.62,21.0,49.9,2018-12-01,814.95,2,1
2018,12,39,24.25,19.7,379.5,16.0,417.35,100.29,24.5,24.5,2018-12-01,1006.0899999999999,1,1
2018,12,40,24.5,14.0,265.0,17.0,395.94,100.0,20.0,45.0,2018-12-01,881.44,1,1
2018,12,41,14.0,17.63,279.25,12.0,417.35,100.37,20.0,75.0,2018-12-01,935.6,1,1
2018,12,42,17.5,9.6,272.5,12.0,342.4,100.64,25.11,51.0,2018-12-01,830.75,3,1
2018,12,43,5.25,19.5,180.0,18.0,342.4,100.24,28.89,79.25,2018-12-01,773.53,3,1
2018,12,44,16.0,14.67,220.0,16.0,417.35,102.23,20.04,31.9,2018-12-01,838.1899999999999,2,1
2018,12,45,22.0,19.0,283.52,16.0,342.4,100.62,24.0,49.0,2018-12-01,856.54,3,1
2018,12,46,15.99,15.82,224.0,10.3,288.87,100.55,17.09,18.9,2018-12-01,691.52,2,1
2018,12,47,17.65,20.0,322.0,13.0,417.35,100.45,18.5,52.0,2018-12-01,960.95,1,1
2018,12,48,11.4,19.7,200.0,18.0,342.4,101.71,30.56,41.0,2018-12-01,764.77,3,1
2018,12,49,9.88,14.5,195.0,11.0,342.4,100.61,29.0,92.0,2018-12-01,794.39,3,1
2018,12,50,35.75,18.0,186.0,20.0,288.87,100.13,26.5,109.0,2018-12-01,784.25,3,1
2018,12,51,22.0,19.0,150.0,12.0,417.35,100.2,12.75,75.0,2018-12-01,808.3000000000001,2,1
2018,12,52,18.15,19.0,150.0,14.0,417.35,100.26,30.0,50.0,2018-12-01,798.76,2,1
2018,12,53,14.5,13.0,199.0,15.5,417.35,100.35,21.5,51.4,2018-12-01,832.6,1,1
2018,12,54,10.85,17.2,140.0,14.0,342.4,100.75,23.0,66.0,2018-12-01,714.2,3,1
2018,12,55,19.0,13.0,200.0,12.0,417.35,100.6,19.44,52.0,2018-12-01,833.3900000000001,2,1
2019,1,1,26.28,19.0,180.0,14.0,419.0,101.74,33.89,79.0,2019-01-01,872.91,1,1
2019,1,2,12.18,18.9,178.25,16.0,343.77,100.53,35.56,90.0,2019-01-01,795.1899999999998,2,1
2019,1,3,12.0,17.38,133.25,11.5,419.0,100.35,32.78,81.0,2019-01-01,807.26,1,1
2019,1,4,19.9,10.67,310.0,10.2,419.0,100.85,44.39,35.75,2019-01-01,950.76,1,1
2019,1,5,16.4,17.85,236.25,16.0,343.77,100.99,44.42,61.24,2019-01-01,836.92,1,1
2019,1,6,21.9,17.57,220.0,20.0,270.03,100.13,44.0,113.0,2019-01-01,806.63,2,1
2019,1,7,18.24,17.38,224.99,15.0,270.03,100.55,19.87,17.78,2019-01-01,683.8399999999999,3,1
2019,1,8,20.0,20.8,399.0,18.0,343.77,100.34,30.0,91.25,2019-01-01,1023.16,1,1
2019,1,9,20.0,15.0,160.0,17.5,290.03,101.2,20.56,115.0,2019-01-01,739.29,3,1
2019,1,10,22.25,15.5,372.75,16.0,419.0,100.41,38.78,78.0,2019-01-01,1062.69,1,1
2019,1,11,14.0,18.78,258.89,13.0,419.0,101.67,28.0,75.0,2019-01-01,928.3399999999999,1,1
2019,1,12,26.7,17.5,180.75,15.16,419.0,101.05,38.33,76.75,2019-01-01,875.24,1,1
2019,1,13,10.35,16.32,177.5,14.0,343.77,101.4,25.0,61.6,2019-01-01,749.94,3,1
2019,1,14,11.15,20.08,209.5,12.0,419.0,100.5,20.56,74.75,2019-01-01,867.54,1,1
2019,1,15,15.9,16.25,188.65,15.5,343.77,100.45,26.46,78.75,2019-01-01,785.73,3,1
2019,1,16,8.3,14.5,254.25,20.0,343.77,100.77,30.0,62.5,2019-01-01,834.0899999999999,2,1
2019,1,17,13.95,20.25,290.0,16.0,290.03,100.49,21.0,70.0,2019-01-01,821.72,2,1
2019,1,18,17.75,29.65,234.0,17.0,343.77,100.46,20.56,54.0,2019-01-01,817.1899999999999,3,1
2019,1,19,16.8,18.75,260.0,16.0,290.03,101.13,21.0,109.9,2019-01-01,833.6099999999999,2,1
2019,1,20,14.0,18.06,205.0,10.35,290.03,100.12,19.9,27.9,2019-01-01,685.3599999999999,3,1
2019,1,21,13.88,17.0,187.5,20.0,290.03,101.16,31.49,102.4,2019-01-01,763.4599999999999,3,1
2019,1,22,16.9,20.39,230.0,13.0,419.0,100.63,28.53,49.0,2019-01-01,877.4499999999999,2,1
2019,1,23,15.1,12.99,295.0,16.0,419.0,100.93,15.0,54.9,2019-01-01,928.92,1,1
2019,1,24,21.8,18.0,205.0,17.0,390.1,101.17,20.7,79.9,2019-01-01,853.6700000000001,1,1
2019,1,25,13.05,19.6,299.0,16.75,270.03,100.54,18.78,18.65,2019-01-01,756.3999999999999,3,1
2019,1,26,14.5,12.5,210.0,16.0,343.77,100.19,32.99,95.0,2019-01-01,824.95,3,1
2019,1,27,20.48,16.38,216.25,18.0,290.03,100.27,23.25,48.5,2019-01-01,733.16,3,1
2019,1,28,14.65,19.5,299.0,16.0,343.77,100.87,45.0,65.0,2019-01-01,903.79,2,1
2019,1,29,18.48,20.5,160.0,18.5,419.0,102.76,19.03,64.0,2019-01-01,822.27,1,1
2019,1,30,19.0,22.9,245.0,14.0,419.0,100.47,15.5,58.65,2019-01-01,894.52,1,1
