Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo
2020,5,10,31.18,15.0,379.0,16.0,442.19,101.57,10.0,55.94
2020,5,11,24.25,19.58,237.5,13.06,442.19,106.57,25.0,36.77
2020,5,12,30.74,20.0,166.46,14.04,442.19,104.12,25.0,23.59
2020,5,13,32.4,16.15,160.0,15.0,204.8,106.81,399.0,39.09
2020,5,14,30.4,21.5,170.47,14.5,442.19,102.55,10.0,32.75
2020,5,15,22.13,22.0,197.65,17.0,204.8,104.48,10.0,36.98
2020,5,16,10.53,16.05,279.0,21.0,204.8,103.76,324.0,40.03
2020,5,17,28.0,21.5,295.88,17.0,201.17,101.66,499.0,21.04
2020,5,18,35.0,24.95,242.0,18.0,204.8,102.18,24.0,27.62
2020,5,19,27.4,20.0,277.5,17.0,201.17,106.13,20.0,34.17
2020,5,20,24.93,16.17,212.5,11.9,159.73,102.08,15.0,38.15
2020,5,21,29.4,20.0,200.0,20.0,201.17,103.59,15.0,29.47
2020,5,22,31.15,20.7,180.0,13.0,442.19,102.14,7.0,30.0
2020,5,23,24.85,18.0,365.21,19.0,442.19,103.83,12.0,39.0
2020,5,24,27.63,21.6,250.5,17.0,411.7,115.83,22.5,26.43
2020,5,25,24.85,21.24,283.5,17.0,187.3,103.38,22.5,33.06
2020,5,26,18.25,13.61,220.0,17.0,208.42,102.81,20.0,36.45
2020,5,27,26.15,15.7,253.25,20.0,159.73,102.75,14.0,25.66
2020,5,28,31.15,19.5,319.0,18.0,204.8,102.96,15.0,27.28
2020,5,29,25.0,20.7,236.75,19.0,442.19,108.97,15.0,35.1
2020,5,30,17.75,46.0,245.0,14.0,442.19,100.47,13.0,20.0
2020,5,31,31.15,20.5,137.5,20.0,204.8,103.57,200.0,44.86
2020,5,32,25.6,17.99,134.44,21.0,159.73,102.45,10.0,33.0
2020,5,33,26.13,21.5,170.0,14.0,442.19,102.53,10.0,33.76
2020,5,34,30.43,17.58,220.16,16.0,442.19,101.96,10.0,40.25
2020,5,35,24.92,20.48,294.9,18.0,201.17,105.31,499.0,40.06
2020,5,36,23.58,14.4,194.9,14.0,442.19,104.73,12.0,35.99
2020,5,37,39.9,13.36,179.9,17.0,394.84,103.86,12.0,38.15
2020,5,38,31.38,27.45,172.0,16.5,442.19,106.57,399.0,32.39
2020,5,39,21.75,21.5,379.0,16.0,442.19,103.29,10.0,34.37
2020,5,40,28.4,15.0,280.0,17.0,419.51,100.77,10.0,43.0
2020,5,41,15.0,20.25,279.25,12.0,442.19,103.1,24.0,34.0
2020,5,42,26.0,10.5,260.0,14.0,208.42,104.48,8.0,40.56
2020,5,43,9.0,21.5,147.72,19.0,204.8,103.5,509.0,37.31
2020,5,44,16.0,14.67,179.5,17.0,442.19,107.84,15.0,39.93
2020,5,45,26.5,22.0,187.5,16.0,204.8,100.62,10.0,21.11
2020,5,46,24.72,18.73,289.0,10.9,148.72,107.61,10.5,39.9
2020,5,47,29.13,21.0,275.0,14.0,442.19,102.45,9.0,25.4
2020,5,48,30.65,21.2,212.5,20.5,204.8,106.72,199.0,35.56
2020,5,49,31.38,16.38,177.5,12.0,204.8,102.93,15.0,31.67
2020,5,50,37.0,17.5,189.0,22.0,159.73,102.75,10.0,25.5
2020,5,51,33.75,21.0,201.87,12.0,442.19,101.33,8.0,40.5
2020,5,52,31.9,21.5,150.0,14.35,442.19,104.35,5.0,40.7
2020,5,53,24.75,16.0,298.0,17.5,442.19,103.27,299.0,34.75
2020,5,54,31.38,17.5,122.5,17.0,208.42,102.78,400.0,24.0
2020,5,55,28.25,13.0,250.0,13.0,442.19,102.67,16.0,24.0
2020,6,1,28.9,23.0,200.0,14.11,443.21,106.84,5.0,35.0
2020,6,2,16.85,19.75,215.0,18.0,205.32,103.64,24.85,38.48
2020,6,3,29.5,17.5,185.0,10.68,443.21,101.11,499.0,52.69
2020,6,4,22.9,11.17,398.0,11.9,443.21,104.02,10.0,30.73
2020,6,5,22.15,16.66,210.75,18.0,205.32,103.71,300.86,57.78
2020,6,6,22.9,16.86,220.0,20.0,148.96,103.69,420.0,46.98
2020,6,7,19.99,18.84,229.99,16.0,187.79,101.39,360.0,29.9
2020,6,8,20.5,20.5,399.0,18.5,208.95,102.6,10.0,33.63
2020,6,9,24.22,16.85,163.75,18.0,159.99,106.8,399.0,55.67
2020,6,10,27.15,15.0,379.0,16.0,443.21,101.63,10.0,57.78
2020,6,11,22.75,19.58,255.0,13.2,443.21,106.87,25.0,37.69
2020,6,12,27.7,20.0,184.32,14.02,443.21,105.04,25.0,23.59
2020,6,13,29.4,16.58,161.02,15.0,205.32,107.17,399.0,40.12
2020,6,14,26.9,21.5,171.86,14.44,443.21,102.55,10.0,33.07
2020,6,15,20.18,22.0,203.65,17.0,205.32,104.54,10.02,39.63
2020,6,16,7.85,16.33,287.98,21.0,205.32,103.95,324.0,40.56
2020,6,17,23.9,21.5,295.75,17.0,201.7,101.67,499.0,24.0
2020,6,18,25.75,25.81,242.0,18.0,205.32,102.18,24.0,32.05
2020,6,19,25.9,20.0,277.5,17.0,201.7,106.26,20.02,35.0
2020,6,20,21.9,16.17,210.0,11.9,159.99,102.08,15.0,37.78
2020,6,21,22.63,20.0,200.0,20.0,201.7,103.59,15.01,38.72
2020,6,22,23.2,20.73,180.0,13.0,443.21,102.14,7.0,32.5
2020,6,23,21.83,18.0,370.73,19.0,443.21,103.83,12.0,42.5
2020,6,24,26.9,21.7,261.5,17.0,412.64,112.19,22.5,40.36
2020,6,25,17.05,20.44,280.61,19.25,187.79,103.38,22.5,33.3
2020,6,26,16.0,13.74,220.0,17.0,208.95,102.81,20.0,42.5
2020,6,27,22.85,16.38,270.5,20.0,159.99,102.75,14.0,35.0
2020,6,28,24.9,19.57,299.0,18.0,205.32,104.02,14.91,28.11
2020,6,29,26.63,20.85,236.0,19.0,443.21,108.97,15.0,35.55
2020,6,30,16.5,46.0,245.0,14.0,443.21,100.47,13.02,20.04
2020,6,31,22.9,20.5,115.0,20.0,205.32,103.76,200.0,41.91
2020,6,32,17.05,17.72,141.82,21.0,159.99,102.5,10.0,33.0
2020,6,33,24.1,21.75,170.0,14.0,443.21,102.53,10.0,33.63
2020,6,34,24.18,17.65,220.04,16.09,443.21,102.05,10.0,42.75
2020,6,35,19.98,20.04,299.9,18.0,201.7,105.31,499.0,52.39
2020,6,36,16.58,14.4,159.9,14.04,443.21,104.82,12.01,36.99
2020,6,37,39.9,13.36,179.9,17.0,395.79,103.86,12.0,38.4
2020,6,38,24.58,26.23,172.0,16.5,443.21,106.62,399.0,33.63
2020,6,39,17.13,21.5,379.0,16.0,443.21,103.31,10.0,36.57
2020,6,40,26.9,15.0,280.0,17.0,420.47,100.79,10.0,43.5
2020,6,41,13.0,19.56,295.0,12.0,443.21,103.16,24.0,34.1
2020,6,42,22.5,10.5,260.0,14.0,208.95,104.48,8.0,40.39
2020,6,43,7.5,21.5,151.61,18.5,205.32,103.51,409.0,42.0
2020,6,44,13.5,14.67,165.0,17.0,443.21,107.93,15.0,41.13
2020,6,45,27.25,22.0,187.0,16.0,205.32,100.62,10.0,21.11
2020,6,46,17.99,17.41,289.0,11.2,148.96,107.61,10.5,41.9
2020,6,47,26.9,21.75,280.5,14.0,443.21,102.63,9.0,25.4
2020,6,48,22.4,20.55,207.5,20.25,205.32,106.72,199.0,35.56
2020,6,49,24.58,14.85,170.0,12.0,205.32,103.05,15.0,31.67
2020,6,50,31.25,17.5,199.0,22.0,159.99,102.75,10.0,26.0
2020,6,51,30.0,21.0,175.16,12.0,443.21,101.33,8.0,42.0
2020,6,52,22.9,21.5,150.0,14.18,443.21,104.48,5.0,52.0
2020,6,53,21.5,17.9,298.0,17.5,443.21,103.83,299.0,34.75
2020,6,54,24.58,17.5,120.0,17.0,208.95,102.78,400.0,24.0
2020,6,55,19.5,13.0,250.0,13.0,443.21,102.67,16.0,25.19
2020,7,1,26.9,23.0,200.0,14.05,444.22,107.01,5.0,35.0
2020,7,2,23.15,19.5,215.0,18.0,205.84,103.64,24.85,38.48
2020,7,3,25.0,17.5,146.0,26.75,444.22,101.11,499.0,55.44
2020,7,4,27.15,11.17,398.0,11.9,444.22,104.23,10.0,32.93
2020,7,5,24.15,16.53,255.0,18.0,205.84,103.63,300.86,57.78
2020,7,6,26.9,16.86,220.0,20.0,149.45,103.69,420.0,47.43
2020,7,7,18.99,19.74,229.99,16.0,188.27,101.42,360.0,32.4
2020,7,8,20.0,19.9,399.0,18.5,209.47,102.6,10.0,33.63
2020,7,9,28.5,16.85,155.0,18.0,160.52,106.76,399.0,60.33
2020,7,10,26.9,15.0,379.0,16.0,444.22,101.69,10.0,57.78
2020,7,11,20.0,19.58,246.25,13.0,444.22,106.98,25.0,36.67
2020,7,12,26.95,20.0,192.75,14.0,444.22,105.99,25.0,23.59
2020,7,13,20.9,16.85,166.17,15.0,205.84,107.24,399.0,41.0
2020,7,14,28.9,21.5,171.86,14.39,444.22,102.55,10.0,35.06
2020,7,15,21.65,22.0,204.9,17.0,205.84,104.54,10.02,39.63
2020,7,16,7.05,16.4,296.5,21.0,205.84,104.01,324.0,40.56
2020,7,17,21.9,21.5,266.5,17.0,202.22,101.65,499.0,24.0
2020,7,18,24.75,25.81,240.25,18.0,205.84,102.18,24.0,33.59
2020,7,19,27.4,20.25,277.5,17.0,202.22,106.4,20.0,46.56
2020,7,20,22.88,16.17,210.0,11.9,160.52,102.37,15.0,38.4
2020,7,21,27.38,20.0,205.0,20.0,202.22,103.59,15.0,46.25
2020,7,22,25.8,21.13,180.0,13.0,444.22,102.14,7.0,35.0
2020,7,23,26.4,18.0,314.75,19.0,444.22,103.81,12.0,38.0
2020,7,24,27.65,22.0,226.25,17.0,413.59,113.13,22.5,46.04
2020,7,25,21.3,19.6,255.0,15.0,188.27,103.38,22.5,40.67
2020,7,26,16.5,13.75,220.0,17.0,209.47,102.99,20.0,42.5
2020,7,27,24.38,16.38,220.75,20.0,160.52,102.75,14.0,46.56
2020,7,28,25.4,19.42,299.0,18.0,205.84,104.02,14.91,29.09
2020,7,29,22.35,21.45,236.0,19.0,444.22,108.97,15.0,36.0
2020,7,30,15.0,46.0,245.0,14.0,444.22,100.47,13.02,20.76
2020,7,31,27.65,19.9,117.5,20.0,205.84,103.87,200.0,44.44
2020,7,32,22.8,17.46,133.08,21.0,160.52,102.57,10.0,33.0
2020,7,33,27.83,21.5,170.0,14.0,444.22,102.53,10.0,33.63
2020,7,34,26.38,17.5,218.71,16.09,444.22,102.14,10.0,42.5
2020,7,35,21.5,21.5,299.9,18.0,202.22,105.33,499.0,47.11
2020,7,36,21.33,14.4,154.9,14.07,444.22,104.82,12.0,36.99
2020,7,37,33.4,13.76,179.9,17.0,396.75,103.86,12.0,38.4
2020,7,38,23.05,29.9,175.5,16.5,444.22,106.62,434.0,33.63
2020,7,39,17.5,21.5,379.0,16.0,444.22,103.34,10.0,38.76
2020,7,40,26.9,14.95,280.0,17.0,421.43,100.79,10.0,43.0
2020,7,41,16.0,19.0,252.25,12.0,444.22,103.27,24.0,34.0
2020,7,42,24.0,10.5,250.0,14.0,209.47,104.48,8.0,44.94
2020,7,43,5.75,21.5,151.61,18.0,205.84,103.4,409.0,42.0
2020,7,44,16.25,14.67,165.0,17.0,444.22,107.98,15.0,40.32
2020,7,45,22.25,22.0,185.01,16.0,205.84,100.62,10.0,21.11
2020,7,46,18.99,17.8,289.0,11.5,149.45,107.61,10.5,46.5
2020,7,47,28.9,22.0,228.0,14.0,444.22,102.63,9.0,34.0
2020,7,48,23.15,19.9,200.0,20.0,205.84,106.72,199.0,35.56
2020,7,49,23.05,14.85,177.5,12.0,205.84,103.06,15.0,34.11
2020,7,50,31.75,17.5,199.0,22.0,160.52,102.75,10.0,26.0
2020,7,51,30.0,21.0,166.25,12.0,444.22,101.33,8.0,42.0
2020,7,52,24.9,21.5,155.0,14.0,444.22,104.51,5.0,52.0
2020,7,53,21.5,17.96,298.0,17.5,444.22,104.0,299.0,34.75
2020,7,54,24.38,17.5,120.0,17.0,209.47,102.78,400.0,24.0
2020,7,55,23.0,13.0,250.0,13.0,444.22,102.67,16.0,38.0
2020,8,1,34.4,23.0,200.0,14.0,445.24,107.2,5.0,35.0
2020,8,2,21.4,20.0,215.0,18.04,206.36,103.64,24.88,36.99
2020,8,3,30.0,17.5,146.0,26.75,445.24,101.11,499.0,55.44
2020,8,4,37.9,11.42,391.5,11.8,445.24,104.7,10.0,32.93
2020,8,5,37.7,17.06,255.0,18.0,206.36,103.7,300.86,57.78
2020,8,6,38.9,17.04,220.0,20.0,149.93,103.69,420.0,45.05
2020,8,7,35.24,21.0,214.99,16.0,188.76,101.46,350.0,39.9
2020,8,8,20.0,21.23,399.0,18.5,209.99,102.78,10.12,33.63
2020,8,9,31.5,16.85,155.0,18.0,161.04,106.91,399.0,60.67
2020,8,10,40.4,15.0,379.0,16.0,445.24,101.69,10.0,57.78
2020,8,11,27.25,20.63,220.0,13.0,445.24,107.16,25.0,36.11
2020,8,12,26.95,20.0,189.0,14.0,445.24,106.11,25.0,23.59
2020,8,13,13.65,16.7,182.19,15.0,365.26,107.31,399.0,41.0
2020,8,14,38.38,21.5,181.5,14.41,445.24,102.66,10.0,37.14
2020,8,15,35.4,22.0,204.9,17.0,206.36,104.59,10.0,39.63
2020,8,16,10.23,16.7,279.0,21.0,206.36,104.11,324.0,41.11
2020,8,17,38.4,21.63,240.75,17.0,202.74,101.61,499.0,24.0
2020,8,18,27.75,26.63,242.0,18.0,206.36,102.25,24.0,30.24
2020,8,19,36.15,21.0,277.5,17.0,202.74,106.7,20.0,46.56
2020,8,20,34.9,16.17,210.0,11.8,161.04,102.66,15.0,42.18
2020,8,21,26.88,22.5,199.0,20.0,202.74,103.66,15.0,45.84
2020,8,22,32.15,21.93,180.0,13.0,445.24,102.17,7.0,35.0
2020,8,23,40.4,18.0,365.0,19.0,445.24,103.92,12.0,38.0
2020,8,24,40.4,22.38,237.5,17.0,414.53,112.44,22.5,46.26
2020,8,25,33.58,20.05,209.75,15.0,188.76,103.38,22.5,40.72
2020,8,26,24.25,13.5,217.5,17.0,209.99,103.14,20.06,42.5
2020,8,27,41.33,16.38,200.5,20.0,161.04,103.4,14.0,46.56
2020,8,28,29.4,20.0,299.0,18.0,206.36,104.02,15.46,30.64
2020,8,29,37.88,22.28,237.5,19.0,445.24,108.97,15.0,39.0
2020,8,30,18.25,47.5,245.0,14.0,445.24,100.47,13.02,18.78
2020,8,31,38.9,20.13,120.0,20.0,206.36,104.0,200.0,44.44
2020,8,32,33.58,17.46,139.74,21.0,161.04,102.76,10.0,33.0
2020,8,33,38.4,21.63,170.0,14.0,445.24,102.53,10.0,33.63
2020,8,34,34.15,17.5,260.0,16.0,445.24,102.38,12.0,39.0
2020,8,35,27.5,22.0,299.9,18.0,202.74,105.75,399.0,46.56
2020,8,36,28.4,14.4,149.9,14.04,445.24,104.93,12.0,36.99
2020,8,37,34.15,14.55,156.15,17.0,397.71,103.86,12.0,42.18
2020,8,38,24.1,29.9,172.0,16.5,445.24,106.69,434.0,33.63
2020,8,39,26.75,21.5,379.0,16.0,445.24,103.53,10.0,38.01
2020,8,40,40.35,15.83,280.0,17.0,422.39,100.49,10.0,49.25
2020,8,41,19.0,21.0,298.0,12.0,445.24,103.57,24.0,34.0
2020,8,42,27.62,10.5,250.0,14.0,209.99,104.78,8.0,45.22
2020,8,43,9.25,22.5,148.75,18.0,206.36,103.29,409.0,42.0
2020,8,44,17.75,14.67,214.48,17.0,445.24,108.04,15.0,40.35
2020,8,45,22.75,22.5,173.25,16.0,206.36,100.62,10.0,21.11
2020,8,46,25.99,18.99,289.0,11.5,149.93,107.56,10.5,46.5
2020,8,47,38.38,22.0,228.0,14.0,445.24,103.15,9.0,34.0
2020,8,48,29.4,19.9,205.0,20.0,206.36,106.72,199.0,36.11
2020,8,49,22.95,14.85,181.25,12.0,206.36,102.91,15.0,36.56
2020,8,50,31.5,17.5,199.0,22.0,161.04,102.4,10.0,26.0
2020,8,51,33.75,21.0,173.52,11.1,445.24,101.33,8.0,44.0
2020,8,52,37.4,22.1,160.0,14.0,445.24,104.67,5.13,52.0
2020,8,53,27.0,17.4,298.0,17.5,445.24,104.0,299.0,34.75
2020,8,54,25.7,17.5,130.0,17.0,209.99,102.78,400.0,25.5
2020,8,55,29.5,13.5,260.0,13.0,445.24,102.72,16.0,37.0
2020,9,1,47.15,23.0,200.0,14.06,446.25,107.33,5.0,35.0
2020,9,2,19.9,20.5,215.0,18.0,206.89,103.6,24.91,31.97
2020,9,3,28.75,18.0,146.0,26.75,446.25,101.11,499.0,55.56
2020,9,4,49.15,11.67,348.25,11.5,446.25,104.91,10.0,34.34
2020,9,5,46.15,17.46,255.0,18.0,206.89,103.7,300.86,55.67
2020,9,6,49.15,17.04,220.0,20.0,150.42,104.02,440.0,41.4
2020,9,7,44.24,21.0,204.99,16.0,189.24,102.5,370.0,39.9
2020,9,8,23.75,19.98,399.0,18.5,210.51,103.13,10.12,33.63
2020,9,9,36.25,16.85,160.0,18.0,161.56,107.19,399.0,60.67
2020,9,10,47.38,15.0,379.0,16.0,446.25,101.69,10.0,57.78
2020,9,11,28.25,20.63,255.0,13.0,446.25,107.43,25.0,35.56
2020,9,12,40.7,21.23,189.0,14.0,446.25,106.4,25.0,31.64
2020,9,13,12.15,17.3,205.0,15.0,366.07,107.71,399.0,41.0
2020,9,14,42.4,22.1,219.13,14.47,446.25,102.54,10.0,36.91
2020,9,15,44.15,22.0,204.9,17.0,206.89,104.64,11.0,39.63
2020,9,16,10.23,17.91,279.0,21.0,206.89,104.11,324.0,43.06
2020,9,17,48.65,22.0,276.5,17.0,203.26,101.65,499.0,24.0
2020,9,18,31.0,27.46,235.0,18.0,206.89,102.33,24.0,26.67
2020,9,19,42.9,21.0,277.5,17.0,203.26,107.03,20.0,46.56
2020,9,20,37.4,16.17,210.0,11.5,161.56,102.7,15.0,45.5
2020,9,21,43.88,25.0,178.0,20.0,203.26,103.91,15.0,44.59
2020,9,22,40.4,22.23,180.0,13.0,446.25,102.29,7.5,35.0
2020,9,23,49.65,18.0,404.75,19.0,446.25,103.98,12.0,38.0
2020,9,24,49.65,23.5,235.5,17.0,415.48,111.49,22.5,47.02
2020,9,25,44.2,20.5,185.5,15.0,189.24,103.38,22.5,40.6
2020,9,26,21.0,13.5,210.0,17.0,210.51,103.22,20.0,40.63
2020,9,27,48.2,16.38,191.75,20.0,161.56,103.55,14.0,46.56
2020,9,28,38.15,20.45,299.0,18.0,206.89,104.02,16.0,32.05
2020,9,29,45.9,21.48,239.0,19.0,446.25,109.0,15.0,40.5
2020,9,30,20.0,47.5,245.0,14.0,446.25,100.47,13.02,18.78
2020,9,31,49.15,20.43,130.0,20.0,206.89,104.12,200.0,44.44
2020,9,32,42.4,17.46,142.86,21.0,161.56,102.85,10.0,33.0
2020,9,33,49.38,22.63,170.0,14.0,446.25,102.56,10.0,33.19
2020,9,34,47.15,17.5,260.0,16.0,446.25,102.44,15.0,38.25
2020,9,35,31.25,22.0,298.4,18.0,203.26,106.46,399.0,47.67
2020,9,36,44.9,16.12,151.15,14.0,446.25,105.24,12.0,36.99
2020,9,37,19.05,14.55,189.9,17.0,398.66,103.86,12.0,46.6
2020,9,38,25.6,29.9,172.0,16.5,446.25,106.73,434.0,32.75
2020,9,39,29.0,21.5,379.0,16.0,446.25,103.66,10.0,38.5
2020,9,40,35.8,15.95,280.0,17.0,423.34,100.57,10.0,52.0
2020,9,41,19.0,21.0,276.5,12.0,446.25,103.54,24.0,33.89
2020,9,42,32.0,10.4,250.0,14.0,210.51,105.08,8.0,44.22
2020,9,43,13.0,22.0,151.55,18.0,206.89,103.29,409.0,42.0
2020,9,44,23.0,15.17,216.73,17.0,446.25,108.38,15.0,43.55
2020,9,45,23.0,23.75,161.25,16.0,206.89,100.62,10.0,21.11
2020,9,46,36.24,18.74,289.0,11.5,150.42,108.19,10.5,46.5
2020,9,47,47.15,22.0,228.0,14.0,446.25,103.66,9.0,34.0
2020,9,48,38.15,23.31,215.0,20.0,206.89,106.72,199.0,37.78
2020,9,49,25.4,14.85,180.0,12.0,206.89,102.69,15.0,34.92
2020,9,50,34.0,17.5,199.0,22.0,161.56,102.4,10.0,26.0
2020,9,51,31.25,21.0,170.0,12.0,446.25,101.33,8.0,47.0
2020,9,52,45.65,21.9,160.0,14.13,446.25,104.56,7.6,52.0
2020,9,53,27.0,17.55,295.75,17.5,446.25,104.0,299.0,46.0
2020,9,54,26.8,18.25,130.0,17.0,210.51,102.86,400.0,33.0
2020,9,55,29.5,13.0,260.0,13.0,446.25,102.82,16.0,38.0
2020,10,1,35.65,23.0,180.0,14.07,447.34,107.43,5.0,35.0
2020,10,2,20.85,22.5,221.5,18.0,367.0,103.56,25.0,31.09
2020,10,3,19.25,18.5,146.0,26.75,447.34,101.13,499.0,55.56
2020,10,4,37.9,11.67,404.75,11.5,447.34,105.22,10.0,33.59
2020,10,5,31.95,17.59,245.0,18.0,367.0,103.74,300.86,53.56
2020,10,6,37.15,17.04,220.0,20.0,150.9,104.48,440.0,34.9
2020,10,7,27.99,21.0,199.99,16.0,189.73,103.21,370.0,25.73
2020,10,8,20.0,21.4,399.0,18.5,367.0,103.34,10.12,31.86
2020,10,9,31.25,16.85,160.0,18.0,162.08,107.2,420.0,61.89
2020,10,10,40.15,15.0,376.5,16.0,447.34,101.76,10.0,57.78
2020,10,11,23.25,20.63,239.25,13.0,447.34,107.35,25.0,35.56
2020,10,12,37.45,21.0,189.0,14.0,447.34,106.75,25.0,28.91
2020,10,13,13.65,17.1,210.0,15.0,367.0,108.02,399.0,41.0
2020,10,14,39.9,22.7,212.25,14.47,447.34,102.55,10.0,36.92
2020,10,15,36.4,22.0,203.65,17.0,367.0,104.76,16.0,39.63
2020,10,16,8.0,18.53,279.0,21.0,367.0,104.07,324.0,39.11
2020,10,17,32.65,22.0,273.25,17.0,309.6,101.67,499.0,26.93
2020,10,18,25.0,29.65,235.0,18.0,367.0,102.44,24.0,26.67
2020,10,19,30.9,21.0,277.5,17.0,203.78,107.55,20.0,46.56
2020,10,20,28.9,17.33,210.0,11.5,162.08,102.7,15.0,47.9
2020,10,21,30.4,25.0,178.0,20.0,309.6,104.23,15.0,44.59
2020,10,22,36.9,22.9,180.0,13.0,447.34,102.42,8.0,35.0
2020,10,23,36.85,18.0,418.0,18.0,447.34,104.04,12.0,38.0
2020,10,24,43.63,23.5,189.0,17.0,416.49,111.07,22.5,49.77
2020,10,25,23.05,20.5,188.0,15.0,189.73,103.42,22.5,40.6
2020,10,26,18.0,13.5,210.0,17.0,211.03,103.22,20.0,35.0
2020,10,27,24.95,16.38,172.0,20.0,162.08,103.82,14.0,46.56
2020,10,28,25.7,20.73,299.0,18.0,367.0,104.02,16.0,32.98
2020,10,29,23.8,22.9,239.0,19.0,447.34,109.09,15.0,42.5
2020,10,30,17.0,48.25,245.0,14.75,447.34,100.96,13.0,18.78
2020,10,31,35.65,20.9,145.0,20.0,367.0,104.26,200.0,44.44
2020,10,32,29.63,17.46,144.97,21.0,162.08,103.06,10.0,32.25
2020,10,33,43.4,24.25,170.0,14.0,447.34,102.6,10.0,31.86
2020,10,34,38.95,17.5,260.0,16.0,447.34,102.44,15.0,39.0
2020,10,35,24.25,22.25,299.9,18.0,203.78,106.56,399.0,46.56
2020,10,36,25.08,16.12,155.9,14.0,447.34,105.51,12.0,36.99
2020,10,37,31.9,14.55,184.9,17.0,424.39,103.86,12.0,47.5
2020,10,38,26.65,29.43,175.5,16.5,447.34,106.82,470.0,31.86
2020,10,39,26.75,21.65,339.5,16.0,447.34,103.79,10.0,38.5
2020,10,40,33.63,16.1,280.0,17.0,424.39,100.92,10.0,52.5
2020,10,41,15.0,21.0,292.0,12.0,447.34,103.6,24.0,33.87
2020,10,42,24.75,10.3,250.0,14.0,367.0,105.08,8.0,44.33
2020,10,43,12.0,22.0,150.0,18.0,367.0,103.31,409.0,46.43
2020,10,44,14.75,14.67,192.5,17.0,447.34,108.87,15.0,53.98
2020,10,45,21.5,24.0,156.25,16.0,367.0,100.62,10.0,21.11
2020,10,46,26.49,18.42,289.0,11.5,288.25,108.71,10.5,46.5
2020,10,47,38.38,22.0,228.0,14.0,447.34,104.16,9.0,34.0
2020,10,48,26.43,23.5,200.0,20.0,367.0,106.74,199.0,37.78
2020,10,49,28.15,14.85,180.0,12.0,367.0,102.91,15.0,33.86
2020,10,50,36.25,17.5,204.0,22.0,162.08,102.8,10.0,26.0
2020,10,51,27.5,21.0,170.0,12.0,447.34,101.36,8.0,50.0
2020,10,52,38.9,21.9,160.0,14.0,447.34,103.98,10.0,52.0
2020,10,53,22.5,17.4,289.0,17.5,447.34,103.8,299.0,47.25
2020,10,54,25.33,18.5,130.0,17.0,367.0,102.94,400.0,30.5
2020,10,55,25.5,13.0,260.0,13.0,447.34,102.82,16.0,37.5
2020,11,1,19.63,23.0,195.0,14.04,448.43,107.57,5.0,35.0
2020,11,2,23.03,22.25,218.0,18.0,367.92,103.6,25.0,29.82
2020,11,3,15.25,18.88,146.0,26.75,448.43,101.14,489.0,55.56
2020,11,4,24.9,11.67,418.0,11.5,448.43,105.44,10.0,33.59
2020,11,5,22.65,17.98,245.0,18.0,367.92,103.77,299.93,53.56
2020,11,6,24.9,17.04,220.0,20.0,289.01,104.86,440.0,31.9
2020,11,7,22.49,21.0,212.49,16.0,289.01,103.47,370.0,24.18
2020,11,8,15.0,21.4,399.0,18.5,367.92,103.68,10.12,31.86
2020,11,9,24.25,16.85,170.0,18.0,310.42,107.54,420.0,60.69
2020,11,10,23.43,15.0,361.35,16.0,448.43,102.42,10.0,57.78
2020,11,11,19.0,20.63,234.0,13.0,448.43,107.42,25.0,35.83
2020,11,12,31.21,21.0,189.0,14.0,448.43,107.12,25.0,35.72
2020,11,13,23.4,17.3,200.0,15.0,367.92,108.32,399.0,41.2
2020,11,14,30.38,21.75,200.75,15.0,448.43,102.56,10.0,30.87
2020,11,15,20.65,23.0,210.9,17.0,367.92,104.92,20.0,39.63
2020,11,16,7.08,17.2,279.0,21.0,367.92,104.07,324.0,43.54
2020,11,17,25.4,22.0,261.5,17.0,310.42,101.63,499.0,27.63
2020,11,18,24.5,27.77,235.0,18.0,367.92,102.55,24.0,26.67
2020,11,19,23.9,21.0,277.5,17.0,310.42,108.39,20.0,39.03
2020,11,20,19.9,17.12,210.0,11.6,310.42,102.89,15.0,48.4
2020,11,21,22.15,25.0,193.75,20.0,310.42,104.5,15.0,44.59
2020,11,22,24.9,22.9,175.0,13.0,448.43,102.77,8.0,35.0
2020,11,23,25.13,18.38,418.0,17.0,448.43,104.1,12.0,34.0
2020,11,24,22.9,23.5,198.0,17.0,417.51,109.75,24.0,30.56
2020,11,25,18.85,19.45,235.0,15.0,289.01,104.07,22.5,40.6
2020,11,26,16.25,13.5,215.0,17.0,367.92,103.29,20.0,38.75
2020,11,27,23.98,16.38,172.0,20.0,310.42,104.24,14.0,46.56
2020,11,28,21.15,19.5,299.0,18.0,367.92,104.02,16.0,31.11
2020,11,29,25.9,22.9,234.0,19.0,448.43,109.05,15.0,44.0
2020,11,30,15.25,43.5,245.0,15.0,448.43,101.63,13.0,18.78
2020,11,31,22.65,20.4,150.0,20.0,367.92,104.58,200.0,44.44
2020,11,32,16.3,17.99,151.57,21.0,310.42,103.18,10.0,30.0
2020,11,33,25.4,22.81,170.0,14.0,448.43,102.76,10.0,31.31
2020,11,34,22.63,17.5,255.0,16.0,448.43,102.44,15.0,39.0
2020,11,35,20.75,23.57,309.9,18.0,310.42,106.77,399.0,46.56
2020,11,36,22.9,16.12,174.8,14.05,448.43,105.52,12.0,36.99
